1.302984746867782064e+02 -2.362354251097543143e-04 -3.108177090113480728e-02
1.343703020207399561e+02 -2.312354062391549364e-04 -3.036648855603277936e-02
1.384421293547017626e+02 -2.257252628273772373e-04 -2.958687718953128057e-02
1.425139566886636544e+02 -2.211026787068210895e-04 -2.892616726804717042e-02
1.465857840226254041e+02 -2.172933431482929512e-04 -2.837399215223447915e-02
1.506576113565871822e+02 -2.131957434915311526e-04 -2.778618290385597225e-02
1.547294386905491024e+02 -2.075713175014745290e-04 -2.700183277922998948e-02
1.588012660245108520e+02 -1.998409844051708879e-04 -2.594688363821281291e-02
1.628730933584726301e+02 -1.904006346818332596e-04 -2.467419415413578399e-02
1.669449206924345503e+02 -1.803769103339000811e-04 -2.333074839106775294e-02
1.710167480263963000e+02 -1.710346579560613543e-04 -2.208026020054397465e-02
1.750885753603580497e+02 -1.631837841909338275e-04 -2.102657786068923632e-02
1.791604026943200267e+02 -1.568776410190895706e-04 -2.017545656019831615e-02
1.832322300282817480e+02 -1.515071543461864374e-04 -1.944757163233546901e-02
1.873040573622434977e+02 -1.461872836623573173e-04 -1.872884272736862268e-02
1.913758846962054747e+02 -1.402082645661929653e-04 -1.792847114029366001e-02
1.954477120301671960e+02 -1.333295807071349496e-04 -1.701624144993803267e-02
1.995195393641289456e+02 -1.258060100175616581e-04 -1.602526365550960633e-02
2.035913666980909227e+02 -1.181814132193768734e-04 -1.502515034112155388e-02
2.076631940320526724e+02 -1.109906809937427532e-04 -1.408384374139353898e-02
2.117350213660145926e+02 -1.045293142572620737e-04 -1.323844569960431171e-02
2.158068486999763422e+02 -9.878815445049688338e-05 -1.248726025553783051e-02
2.198786760339381203e+02 -9.355146330013719967e-05 -1.180253908868470272e-02
2.239505033678998700e+02 -8.857512622107175998e-05 -1.115317172869084369e-02
2.280223307018617618e+02 -8.373604183715277352e-05 -1.052349401163860630e-02
2.320941580358235967e+02 -7.907795964418422850e-05 -9.918890099835916963e-03
2.361659853697855453e+02 -7.474652028247441690e-05 -9.357457564799111574e-03
2.402378127037472382e+02 -7.086738172012344396e-05 -8.854656269337016911e-03
2.443096400377090163e+02 -6.744524712319331671e-05 -8.410741192076503364e-03
2.483814673716707091e+02 -6.434081461293436957e-05 -8.008040109349514810e-03
2.524532947056326577e+02 -6.133371085481551237e-05 -7.618945294340111543e-03
2.565251220395945211e+02 -5.823147482212939454e-05 -7.219522841865009047e-03
2.605969493735564129e+02 -5.496280786523309082e-05 -6.801017125202507563e-03
2.646687767075181341e+02 -5.160633833029461411e-05 -6.373256728566700779e-03
2.687406040414799122e+02 -4.834372367456139167e-05 -5.958693329170516514e-03
2.728124313754416335e+02 -4.536604734529704763e-05 -5.580763268874488515e-03
2.768842587094035252e+02 -4.278410460527438247e-05 -5.252861898635984364e-03
2.809560860433654170e+02 -4.058690691271266707e-05 -4.973355679797541659e-03
2.850279133773273088e+02 -3.866443328792986225e-05 -4.728510876485655760e-03
2.890997407112890301e+02 -3.687687974465720639e-05 -4.501064514353917030e-03
2.931715680452508082e+02 -3.513110123056351601e-05 -4.279571714012603625e-03
2.972433953792125294e+02 -3.342529418043067944e-05 -4.063781998383081753e-03
3.013152227131743643e+02 -3.184280528625755581e-05 -3.863778730870636585e-03
3.053870500471363698e+02 -3.050322756295152066e-05 -3.693955206238088741e-03
3.094588773810982048e+02 -2.949913282290432035e-05 -3.565324987501827629e-03
3.135307047150599260e+02 -2.885053917898884043e-05 -3.480062061682507538e-03
3.176025320490217041e+02 -2.849654843987870593e-05 -3.430580646501650739e-03
3.216743593829834253e+02 -2.832287170375523392e-05 -3.402938574153973380e-03
3.257461867169452603e+02 -2.820668408857375932e-05 -3.382279114417591909e-03
3.298180140509072658e+02 -2.805477807299421378e-05 -3.357406774094700945e-03
3.338898413848691007e+02 -2.781858778805700711e-05 -3.322546352807157627e-03
3.379616687188308219e+02 -2.748463671947850938e-05 -3.276151237664815061e-03
3.420334960527926000e+02 -2.705240846802173336e-05 -3.218229224849165297e-03
3.461053233867544350e+02 -2.651648305677123418e-05 -3.148206279780242558e-03
3.501771507207160994e+02 -2.586436360504947951e-05 -3.064674807710146900e-03
3.542489780546782185e+02 -2.508985783187628283e-05 -2.966984409684428944e-03
3.583208053886400535e+02 -2.421131406307185004e-05 -2.857386613315232755e-03
3.623926327226017179e+02 -2.328046849403057151e-05 -2.742048026679040022e-03
3.664644600565634960e+02 -2.237285374393496867e-05 -2.629883657584456032e-03
3.705362873905253309e+02 -2.156140991724766673e-05 -2.529433307594433633e-03
3.746081147244869953e+02 -2.088500033308445531e-05 -2.445178666551898854e-03
3.786799420584491145e+02 -2.032741804795074907e-05 -2.375130485643184991e-03
3.827517693924109494e+02 -1.981814996569622204e-05 -2.310982284672333069e-03
3.868235967263726138e+02 -1.925602730568232591e-05 -2.240926203254076619e-03
3.908954240603343919e+02 -1.854624360007459244e-05 -2.153988006218224196e-03
3.949672513942961700e+02 -1.763537782883733209e-05 -2.044078875866087077e-03
3.990390787282578913e+02 -1.653061087319486895e-05 -1.912169753920449312e-03
4.031109060622200104e+02 -1.529700523830669197e-05 -1.765906538899428366e-03
4.071827333961818454e+02 -1.403635183860368798e-05 -1.617105665037989496e-03
4.112545607301435666e+02 -1.285793651893311677e-05 -1.478350379942404815e-03
4.153263880641053447e+02 -1.185279109423962851e-05 -1.360027747994410965e-03
4.193982153980670660e+02 -1.107885448964380296e-05 -1.268650884682848536e-03
4.234700427320291851e+02 -1.055791113574245700e-05 -1.206547676919228441e-03
4.275418700659909632e+02 -1.027994926498774589e-05 -1.172399865974485447e-03
4.316136973999526845e+02 -1.020918387520450475e-05 -1.161965416144321740e-03
4.356855247339144626e+02 -1.028844297870888048e-05 -1.168606509395241251e-03
4.397573520678762407e+02 -1.044272359098832334e-05 -1.183717256815234372e-03
4.438291794018380756e+02 -1.058551856488882017e-05 -1.197459855676405926e-03
4.479010067357997400e+02 -1.063104320042211331e-05 -1.200157966832372932e-03
4.519728340697618592e+02 -1.051192106573445355e-05 -1.184288193582914593e-03
4.560446614037235236e+02 -1.019736994083309649e-05 -1.146503368912473808e-03
4.601164887376853585e+02 -9.704321062092224895e-06 -1.088837923946968248e-03
4.641883160716471934e+02 -9.095125339731642577e-06 -1.018396179310719456e-03
4.682601434056088578e+02 -8.460401910351230545e-06 -9.453837314445318399e-04
4.723319707395710907e+02 -7.891967129332061137e-06 -8.800564272925240003e-04
4.764037980735326414e+02 -7.455514709484905945e-06 -8.296789404894534944e-04
4.804756254074944763e+02 -7.173359278857914450e-06 -7.966384477488466917e-04
4.845474527414560839e+02 -7.023619447925985632e-06 -7.784038137875063431e-04
4.886192800754180325e+02 -6.955429761770869650e-06 -7.692585126758659389e-04
